ProductKey,OrderDateKey,DueDateKey,ShipDateKey,CustomerKey,PromotionKey,SalesOrderNumber,SalesAmount
479,20130628,20130710,20130705,24632,1,SO61087,8.99
214,20130628,20130710,20130705,24632,1,SO61087,34.99
231,20130628,20130710,20130705,24632,1,SO61087,49.99
388,20130628,20130710,20130705,19527,1,SO61088,1120.49
477,20130628,20130710,20130705,19527,1,SO61088,4.99
479,20130628,20130710,20130705,19527,1,SO61088,8.99
214,20130628,20130710,20130705,19527,1,SO61088,34.99
237,20130628,20130710,20130705,19527,1,SO61088,49.99
382,20130628,20130710,20130705,20191,2,SO61089,1120.49
479,20130628,20130710,20130705,20191,1,SO61089,8.99
477,20130628,20130710,20130705,20191,1,SO61089,4.99
225,20130628,20130710,20130705,20191,1,SO61089,8.99
581,20130628,20130710,20130705,16955,1,SO61090,1700.99
222,20130628,20130710,20130705,16955,1,SO61090,34.99
465,20130628,20130710,20130705,16955,1,SO61090,24.49
581,20130628,20130710,20130705,17465,1,SO61091,1700.99
529,20130628,20130710,20130705,17465,1,SO61091,3.99
539,20130628,20130710,20130705,17465,1,SO61091,24.99
214,20130628,20130710,20130705,17465,1,SO61091,34.99
604,20130628,20130710,20130705,22623,1,SO61092,539.99
477,20130628,20130710,20130705,22623,1,SO61092,4.99
479,20130628,20130710,20130705,22623,1,SO61092,8.99
361,20130629,20130711,20130706,11611,1,SO61093,2294.99
363,20130629,20130711,20130706,13595,1,SO61094,2294.99
478,20130629,20130711,20130706,13595,1,SO61094,9.99
477,20130629,20130711,20130706,13595,1,SO61094,4.99
361,20130629,20130711,20130706,14185,1,SO61095,2294.99
478,20130629,20130711,20130706,14185,1,SO61095,9.99
477,20130629,20130711,20130706,14185,1,SO61095,4.99
217,20130629,20130711,20130706,14185,1,SO61095,34.99
361,20130629,20130711,20130706,12486,1,SO61096,2294.99
478,20130629,20130711,20130706,12486,1,SO61096,9.99
477,20130629,20130711,20130706,12486,1,SO61096,4.99
361,20130629,20130711,20130706,14773,1,SO61097,2294.99
483,20130629,20130711,20130706,14773,1,SO61097,120.00
536,20130629,20130711,20130706,16681,1,SO61098,29.99
480,20130629,20130711,20130706,16681,2,SO61098,2.29
536,20130629,20130711,20130706,16615,1,SO61099,29.99
528,20130629,20130711,20130706,16615,1,SO61099,4.99
485,20130629,20130711,20130706,16615,1,SO61099,21.98
538,20130629,20130711,20130706,24886,1,SO61100,21.49
529,20130629,20130711,20130706,24886,1,SO61100,3.99
487,20130629,20130711,20130706,24886,1,SO61100,54.99
537,20130629,20130711,20130706,20631,1,SO61101,35.00
485,20130629,20130711,20130706,20631,1,SO61101,21.98
477,20130629,20130711,20130706,20631,1,SO61101,4.99
478,20130629,20130711,20130706,20631,1,SO61101,9.99
538,20130629,20130711,20130706,19976,1,SO61102,21.49
529,20130629,20130711,20130706,19976,1,SO61102,3.99
480,20130629,20130711,20130706,19976,1,SO61102,2.29
477,20130629,20130711,20130706,20155,1,SO61103,4.99
487,20130629,20130711,20130706,20155,1,SO61103,54.99
528,20130629,20130711,20130706,17298,1,SO61104,4.99
536,20130629,20130711,20130706,17298,1,SO61104,29.99
485,20130629,20130711,20130706,17298,1,SO61104,21.98
472,20130629,20130711,20130706,17298,1,SO61104,63.50
530,20130629,20130711,20130706,27716,1,SO61105,4.99
480,20130629,20130711,20130706,27716,2,SO61105,2.29
475,20130629,20130711,20130706,13613,1,SO61106,69.99
488,20130629,20130711,20130706,17068,1,SO61107,53.99
480,20130629,20130711,20130706,12665,1,SO61108,2.29
540,20130629,20130711,20130706,16627,1,SO61109,32.60
480,20130629,20130711,20130706,16627,1,SO61109,2.29
580,20130629,20130711,20130706,17847,1,SO61110,1700.99
591,20130629,20130711,20130706,17841,1,SO61111,564.99
485,20130629,20130711,20130706,17841,1,SO61111,21.98
214,20130629,20130711,20130706,17841,1,SO61111,34.99
374,20130629,20130711,20130706,23926,2,SO61112,2443.35
589,20130629,20130711,20130706,14137,1,SO61113,769.49
231,20130629,20130711,20130706,14137,1,SO61113,49.99
361,20130629,20130711,20130706,12857,1,SO61114,2294.99
537,20130629,20130711,20130706,12857,1,SO61114,35.00
528,20130629,20130711,20130706,12857,1,SO61114,4.99
222,20130629,20130711,20130706,11519,1,SO61115,34.99
237,20130629,20130711,20130706,11519,1,SO61115,49.99
480,20130629,20130711,20130706,11499,1,SO61116,2.29
483,20130629,20130711,20130706,11499,1,SO61116,120.00
483,20130629,20130711,20130706,13072,1,SO61117,120.00
530,20130629,20130711,20130706,11262,1,SO61118,4.99
465,20130629,20130711,20130706,11262,1,SO61118,24.49
529,20130629,20130711,20130706,11719,1,SO61119,3.99
538,20130629,20130711,20130706,11719,1,SO61119,21.49
217,20130629,20130711,20130706,11719,1,SO61119,34.99
539,20130629,20130711,20130706,11253,1,SO61120,24.99
529,20130629,20130711,20130706,11253,1,SO61120,3.99
217,20130629,20130711,20130706,11253,1,SO61120,34.99
538,20130629,20130711,20130706,11253,1,SO61121,21.49
480,20130629,20130711,20130706,11253,1,SO61121,2.29
528,20130629,20130711,20130706,11660,1,SO61122,4.99
535,20130629,20130711,20130706,11660,1,SO61122,24.99
465,20130629,20130711,20130706,11660,1,SO61122,24.49
222,20130629,20130711,20130706,11660,1,SO61122,34.99
535,20130629,20130711,20130706,25006,1,SO61123,24.99
528,20130629,20130711,20130706,25006,1,SO61123,4.99
529,20130629,20130711,20130706,25374,1,SO61124,3.99
540,20130629,20130711,20130706,25374,1,SO61124,32.60
222,20130629,20130711,20130706,25374,1,SO61124,34.99
536,20130629,20130711,20130706,23180,1,SO61125,29.99
480,20130629,20130711,20130706,23180,2,SO61125,2.29
483,20130629,20130711,20130706,23180,1,SO61125,120.00
536,20130629,20130711,20130706,11520,1,SO61126,29.99
471,20130629,20130711,20130706,11520,1,SO61126,63.50
477,20130629,20130711,20130706,21368,1,SO61127,4.99
478,20130629,20130711,20130706,21368,1,SO61127,9.99
478,20130629,20130711,20130706,21452,1,SO61128,9.99
477,20130629,20130711,20130706,21452,1,SO61128,4.99
214,20130629,20130711,20130706,21452,1,SO61128,34.99
481,20130629,20130711,20130706,19654,1,SO61129,8.99
475,20130629,20130711,20130706,19654,1,SO61129,69.99
474,20130629,20130711,20130706,27428,1,SO61130,69.99
465,20130629,20130711,20130706,27428,1,SO61130,24.49
225,20130629,20130711,20130706,18652,1,SO61131,8.99
477,20130629,20130711,20130706,18652,1,SO61131,4.99
528,20130629,20130711,20130706,14627,1,SO61132,4.99
480,20130629,20130711,20130706,14627,2,SO61132,2.29
528,20130629,20130711,20130706,16932,1,SO61133,4.99
480,20130629,20130711,20130706,16932,2,SO61133,2.29
528,20130629,20130711,20130706,15459,1,SO61134,4.99
485,20130629,20130711,20130706,15459,1,SO61134,21.98
484,20130629,20130711,20130706,15459,1,SO61134,7.95
539,20130629,20130711,20130706,17857,1,SO61135,24.99
528,20130629,20130711,20130706,16186,1,SO61136,4.99
535,20130629,20130711,20130706,16186,1,SO61136,24.99
214,20130629,20130711,20130706,16186,1,SO61136,34.99
528,20130629,20130711,20130706,12498,1,SO61137,4.99
537,20130629,20130711,20130706,12498,1,SO61137,35.00
485,20130629,20130711,20130706,19822,1,SO61138,21.98
478,20130629,20130711,20130706,19822,1,SO61138,9.99
477,20130629,20130711,20130706,19822,1,SO61138,4.99
485,20130629,20130711,20130706,16282,1,SO61139,21.98
480,20130629,20130711,20130706,16282,1,SO61139,2.29
535,20130629,20130711,20130706,16042,1,SO61140,24.99
475,20130629,20130711,20130706,28546,1,SO61141,69.99
228,20130629,20130711,20130706,28546,1,SO61141,49.99
477,20130629,20130711,20130706,24857,1,SO61142,4.99
535,20130629,20130711,20130706,13688,1,SO61143,24.99
480,20130629,20130711,20130706,13688,1,SO61143,2.29
225,20130629,20130711,20130706,19272,1,SO61144,8.99
477,20130629,20130711,20130706,19272,1,SO61144,4.99
536,20130629,20130711,20130706,18040,1,SO61145,29.99
528,20130629,20130711,20130706,18040,1,SO61145,4.99
486,20130629,20130711,20130706,18040,1,SO61145,159.00
528,20130629,20130711,20130706,12956,1,SO61146,4.99
537,20130629,20130711,20130706,12956,1,SO61146,35.00
217,20130629,20130711,20130706,12956,1,SO61146,34.99
465,20130629,20130711,20130706,12956,1,SO61146,24.49
528,20130629,20130711,20130706,12146,1,SO61147,4.99
537,20130629,20130711,20130706,12146,1,SO61147,35.00
217,20130629,20130711,20130706,12146,1,SO61147,34.99
465,20130629,20130711,20130706,12146,1,SO61147,24.49
537,20130629,20130711,20130706,12933,1,SO61148,35.00
528,20130629,20130711,20130706,12933,1,SO61148,4.99
217,20130629,20130711,20130706,12933,1,SO61148,34.99
234,20130629,20130711,20130706,12933,1,SO61148,49.99
225,20130629,20130711,20130706,12933,1,SO61148,8.99
537,20130629,20130711,20130706,12416,1,SO61149,35.00
528,20130629,20130711,20130706,12416,1,SO61149,4.99
378,20130629,20130711,20130706,16673,1,SO61150,2443.35
477,20130629,20130711,20130706,16673,1,SO61150,4.99
225,20130629,20130711,20130706,16673,1,SO61150,8.99
479,20130629,20130711,20130706,16673,1,SO61150,8.99
378,20130629,20130711,20130706,22995,1,SO61151,2443.35
540,20130629,20130711,20130706,22995,1,SO61151,32.60
529,20130629,20130711,20130706,22995,1,SO61151,3.99
480,20130629,20130711,20130706,22995,1,SO61151,2.29
588,20130629,20130711,20130706,14414,1,SO61152,769.49
477,20130629,20130711,20130706,14414,1,SO61152,4.99
478,20130629,20130711,20130706,14414,1,SO61152,9.99
225,20130629,20130711,20130706,14414,1,SO61152,8.99
359,20130629,20130711,20130706,13949,1,SO61153,2294.99
485,20130629,20130711,20130706,13949,1,SO61153,21.98
237,20130629,20130711,20130706,13949,1,SO61153,49.99
363,20130629,20130711,20130706,13905,1,SO61154,2294.99
485,20130629,20130711,20130706,13905,1,SO61154,21.98
234,20130629,20130711,20130706,13905,1,SO61154,49.99
363,20130629,20130711,20130706,11797,1,SO61155,2294.99
537,20130629,20130711,20130706,11797,1,SO61155,35.00
528,20130629,20130711,20130706,11797,1,SO61155,4.99
217,20130629,20130711,20130706,11797,1,SO61155,34.99
463,20130629,20130711,20130706,11797,1,SO61155,24.49
361,20130629,20130711,20130706,11778,1,SO61156,2294.99
568,20130629,20130711,20130706,26965,1,SO61157,742.35
541,20130629,20130711,20130706,26965,1,SO61157,28.99
530,20130629,20130711,20130706,26965,1,SO61157,4.99
583,20130629,20130711,20130706,23348,1,SO61158,1700.99
479,20130629,20130711,20130706,23348,1,SO61158,8.99
477,20130629,20130711,20130706,23348,1,SO61158,4.99
225,20130629,20130711,20130706,23348,1,SO61158,8.99
372,20130629,20130711,20130706,17308,1,SO61159,2443.35
376,20130629,20130711,20130706,19975,1,SO61160,2443.35
222,20130629,20130711,20130706,19975,1,SO61160,34.99
384,20130629,20130711,20130706,25052,1,SO61161,1120.49
217,20130629,20130711,20130706,25052,1,SO61161,34.99
606,20130629,20130711,20130706,22577,2,SO61162,539.99
538,20130629,20130711,20130706,22577,1,SO61162,21.49
604,20130629,20130711,20130706,22572,1,SO61163,539.99
477,20130629,20130711,20130706,22572,1,SO61163,4.99
479,20130629,20130711,20130706,22572,1,SO61163,8.99
584,20130629,20130711,20130706,27359,1,SO61164,539.99
538,20130629,20130711,20130706,27359,1,SO61164,21.49
564,20130629,20130711,20130706,11101,1,SO61165,2384.07
479,20130629,20130711,20130706,11101,1,SO61165,8.99
463,20130629,20130711,20130706,11101,1,SO61165,24.49
477,20130629,20130711,20130706,11101,1,SO61165,4.99
563,20130629,20130711,20130706,25867,1,SO61166,2384.07
584,20130629,20130711,20130706,23176,1,SO61167,539.99
382,20130629,20130711,20130706,19123,1,SO61168,1120.49
231,20130629,20130711,20130706,19123,1,SO61168,49.99
606,20130629,20130711,20130706,26937,1,SO61169,539.99
538,20130629,20130711,20130706,26937,1,SO61169,21.49
529,20130629,20130711,20130706,26937,1,SO61169,3.99
491,20130629,20130711,20130706,26937,1,SO61169,53.99
584,20130629,20130711,20130706,26913,1,SO61170,539.99
479,20130629,20130711,20130706,26913,1,SO61170,8.99
477,20130629,20130711,20130706,26913,1,SO61170,4.99
488,20130629,20130711,20130706,26913,1,SO61170,53.99
605,20130629,20130711,20130706,11241,1,SO61171,539.99
477,20130629,20130711,20130706,11241,1,SO61171,4.99
479,20130629,20130711,20130706,11241,1,SO61171,8.99
561,20130629,20130711,20130706,28446,1,SO61172,2384.07
479,20130629,20130711,20130706,28446,1,SO61172,8.99
477,20130629,20130711,20130706,28446,1,SO61172,4.99
217,20130630,20130712,20130707,11792,1,SO61269,34.99
231,20130630,20130712,20130707,11792,1,SO61269,49.99
485,20130630,20130712,20130707,18259,1,SO61270,21.98
538,20130630,20130712,20130707,20454,1,SO61271,21.49
480,20130630,20130712,20130707,20454,1,SO61271,2.29
528,20130630,20130712,20130707,21239,1,SO61272,4.99
480,20130630,20130712,20130707,21239,2,SO61272,2.29
477,20130630,20130712,20130707,23430,1,SO61273,4.99
225,20130630,20130712,20130707,27148,1,SO61274,8.99
475,20130630,20130712,20130707,27148,1,SO61274,69.99
222,20130630,20130712,20130707,13996,1,SO61275,34.99
488,20130630,20130712,20130707,17252,1,SO61276,53.99
225,20130630,20130712,20130707,17252,1,SO61276,8.99
594,20130630,20130712,20130707,15050,1,SO61277,564.99
490,20130630,20130712,20130707,15050,1,SO61277,53.99
225,20130630,20130712,20130707,15050,1,SO61277,8.99
580,20130630,20130712,20130707,22308,1,SO61278,1700.99
479,20130630,20130712,20130707,22308,1,SO61278,8.99
477,20130630,20130712,20130707,22308,1,SO61278,4.99
488,20130630,20130712,20130707,22308,1,SO61278,53.99
363,20130630,20130712,20130707,12859,2,SO61279,2294.99
485,20130630,20130712,20130707,12859,1,SO61279,21.98
214,20130630,20130712,20130707,11891,1,SO61280,34.99
539,20130630,20130712,20130707,28808,1,SO61281,24.99
480,20130630,20130712,20130707,11306,1,SO61282,2.29
538,20130630,20130712,20130707,26273,1,SO61283,21.49
529,20130630,20130712,20130707,26273,1,SO61283,3.99
222,20130630,20130712,20130707,26273,1,SO61283,34.99
538,20130630,20130712,20130707,27477,1,SO61284,21.49
480,20130630,20130712,20130707,27477,1,SO61284,2.29
540,20130630,20130712,20130707,23791,1,SO61285,32.60
529,20130630,20130712,20130707,23791,1,SO61285,3.99
214,20130630,20130712,20130707,23791,1,SO61285,34.99
536,20130630,20130712,20130707,11530,1,SO61286,29.99
528,20130630,20130712,20130707,11530,1,SO61286,4.99
478,20130630,20130712,20130707,15760,1,SO61287,9.99
477,20130630,20130712,20130707,15760,1,SO61287,4.99
489,20130630,20130712,20130707,15760,1,SO61287,53.99
528,20130630,20130712,20130707,19709,1,SO61288,4.99
536,20130630,20130712,20130707,19709,1,SO61288,29.99
222,20130630,20130712,20130707,19709,1,SO61288,34.99
528,20130630,20130712,20130707,23694,1,SO61289,4.99
536,20130630,20130712,20130707,23694,1,SO61289,29.99
217,20130630,20130712,20130707,23694,1,SO61289,34.99
478,20130630,20130712,20130707,23011,1,SO61290,9.99
477,20130630,20130712,20130707,23011,1,SO61290,4.99
474,20130630,20130712,20130707,19779,1,SO61291,69.99
478,20130630,20130712,20130707,22012,1,SO61292,9.99
477,20130630,20130712,20130707,22012,1,SO61292,4.99
477,20130630,20130712,20130707,18083,1,SO61293,4.99
222,20130630,20130712,20130707,18083,1,SO61293,34.99
234,20130630,20130712,20130707,18083,1,SO61293,49.99
477,20130630,20130712,20130707,17396,1,SO61294,4.99
484,20130630,20130712,20130707,17396,1,SO61294,7.95
528,20130630,20130712,20130707,14751,1,SO61295,4.99
480,20130630,20130712,20130707,14751,2,SO61295,2.29
485,20130630,20130712,20130707,14996,1,SO61296,21.98
541,20130630,20130712,20130707,12627,1,SO61297,28.99
530,20130630,20130712,20130707,12627,1,SO61297,4.99
479,20130630,20130712,20130707,12627,1,SO61297,8.99
477,20130630,20130712,20130707,12627,1,SO61297,4.99
489,20130630,20130712,20130707,12627,1,SO61297,53.99
530,20130630,20130712,20130707,18155,1,SO61298,4.99
225,20130630,20130712,20130707,18155,1,SO61298,8.99
214,20130630,20130712,20130707,18155,1,SO61298,34.99
537,20130630,20130712,20130707,12411,1,SO61299,35.00
528,20130630,20130712,20130707,12411,1,SO61299,4.99
485,20130630,20130712,20130707,13164,1,SO61300,21.98
478,20130630,20130712,20130707,13164,1,SO61300,9.99
477,20130630,20130712,20130707,13164,1,SO61300,4.99
471,20130630,20130712,20130707,13164,1,SO61300,63.50
378,20130630,20130712,20130707,16747,1,SO61301,2443.35
529,20130630,20130712,20130707,16747,1,SO61301,3.99
540,20130630,20130712,20130707,16747,1,SO61301,32.60
363,20130630,20130712,20130707,14486,1,SO61302,2294.99
477,20130630,20130712,20130707,14486,1,SO61302,4.99
478,20130630,20130712,20130707,14486,1,SO61302,9.99
563,20130630,20130712,20130707,13602,1,SO61303,2384.07
222,20130630,20130712,20130707,13602,1,SO61303,34.99
560,20130630,20130712,20130707,12473,1,SO61304,1214.85
477,20130630,20130712,20130707,12473,1,SO61304,4.99
479,20130630,20130712,20130707,12473,1,SO61304,8.99
214,20130630,20130712,20130707,12473,1,SO61304,34.99
583,20130630,20130712,20130707,20236,1,SO61305,1700.99
580,20130630,20130712,20130707,23431,1,SO61306,1700.99
479,20130630,20130712,20130707,23431,1,SO61306,8.99
477,20130630,20130712,20130707,23431,1,SO61306,4.99
582,20130630,20130712,20130707,20260,1,SO61307,1700.99
217,20130630,20130712,20130707,20260,1,SO61307,34.99
372,20130630,20130712,20130707,20246,1,SO61308,2443.35
477,20130630,20130712,20130707,20246,1,SO61308,4.99
479,20130630,20130712,20130707,20246,1,SO61308,8.99
355,20130630,20130712,20130707,13625,1,SO61309,2319.99
483,20130630,20130712,20130707,13625,1,SO61309,120.00
584,20130630,20130712,20130707,13541,1,SO61310,539.99
538,20130630,20130712,20130707,13541,1,SO61310,21.49
606,20130630,20130712,20130707,22466,1,SO61311,539.99
479,20130630,20130712,20130707,22466,1,SO61311,8.99
566,20130630,20130712,20130707,29082,1,SO61312,742.35
583,20130701,20130713,20130708,11427,1,SO61313,1700.99
225,20130701,20130713,20130708,11427,1,SO61313,8.99
222,20130701,20130713,20130708,11427,1,SO61313,34.99
483,20130701,20130713,20130708,11211,1,SO61314,120.00
539,20130701,20130713,20130708,15146,1,SO61315,24.99
529,20130701,20130713,20130708,15146,1,SO61315,3.99
222,20130701,20130713,20130708,15146,1,SO61315,34.99
490,20130701,20130713,20130708,15146,1,SO61315,53.99
225,20130701,20130713,20130708,15146,1,SO61315,8.99
536,20130701,20130713,20130708,21187,1,SO61316,29.99
480,20130701,20130713,20130708,21187,2,SO61316,2.29
485,20130701,20130713,20130708,17355,1,SO61317,21.98
485,20130701,20130713,20130708,18492,1,SO61318,21.98
217,20130701,20130713,20130708,18492,1,SO61318,34.99
529,20130701,20130713,20130708,20262,1,SO61319,3.99
538,20130701,20130713,20130708,20262,1,SO61319,21.49
480,20130701,20130713,20130708,20262,1,SO61319,2.29
478,20130701,20130713,20130708,28943,1,SO61320,9.99
477,20130701,20130713,20130708,28943,1,SO61320,4.99
214,20130701,20130713,20130708,28943,1,SO61320,34.99
237,20130701,20130713,20130708,14319,1,SO61321,49.99
467,20130701,20130713,20130708,14319,1,SO61321,24.49
480,20130701,20130713,20130708,12371,1,SO61322,2.29
483,20130701,20130713,20130708,12371,1,SO61322,120.00
580,20130701,20130713,20130708,17848,1,SO61323,1700.99
222,20130701,20130713,20130708,17848,1,SO61323,34.99
580,20130701,20130713,20130708,25445,1,SO61324,1700.99
222,20130701,20130713,20130708,25445,1,SO61324,34.99
583,20130701,20130713,20130708,21683,1,SO61325,1700.99
488,20130701,20130713,20130708,21683,1,SO61325,53.99
467,20130701,20130713,20130708,21683,1,SO61325,24.49
378,20130701,20130713,20130708,16422,1,SO61326,2443.35
484,20130701,20130713,20130708,16422,1,SO61326,7.95
359,20130701,20130713,20130708,15684,1,SO61327,2294.99
225,20130701,20130713,20130708,15684,1,SO61327,8.99
214,20130701,20130713,20130708,15684,1,SO61327,34.99
490,20130701,20130713,20130708,11684,1,SO61328,53.99
541,20130701,20130713,20130708,27065,1,SO61329,28.99
530,20130701,20130713,20130708,27065,1,SO61329,4.99
214,20130701,20130713,20130708,27065,1,SO61329,34.99
540,20130701,20130713,20130708,24394,1,SO61330,32.60
529,20130701,20130713,20130708,24394,1,SO61330,3.99
540,20130701,20130713,20130708,11262,1,SO61331,32.60
529,20130701,20130713,20130708,11262,1,SO61331,3.99
480,20130701,20130713,20130708,11262,1,SO61331,2.29
535,20130701,20130713,20130708,25967,1,SO61332,24.99
528,20130701,20130713,20130708,25967,1,SO61332,4.99
528,20130701,20130713,20130708,11091,1,SO61333,4.99
536,20130701,20130713,20130708,11091,1,SO61333,29.99
536,20130701,20130713,20130708,22239,1,SO61334,29.99
480,20130701,20130713,20130708,22239,2,SO61334,2.29
476,20130701,20130713,20130708,19864,1,SO61335,69.99
474,20130701,20130713,20130708,19876,1,SO61336,69.99
482,20130701,20130713,20130708,19876,1,SO61336,8.99
477,20130701,20130713,20130708,26802,1,SO61337,4.99
528,20130701,20130713,20130708,16720,1,SO61338,4.99
217,20130701,20130713,20130708,16720,1,SO61338,34.99
485,20130701,20130713,20130708,14409,1,SO61339,21.98
472,20130701,20130713,20130708,14409,1,SO61339,63.50
485,20130701,20130713,20130708,13737,1,SO61340,21.98
478,20130701,20130713,20130708,13737,1,SO61340,9.99
477,20130701,20130713,20130708,13737,1,SO61340,4.99
480,20130701,20130713,20130708,13737,1,SO61340,2.29
485,20130701,20130713,20130708,16300,1,SO61341,21.98
231,20130701,20130713,20130708,16300,1,SO61341,49.99
528,20130701,20130713,20130708,12497,1,SO61342,4.99
537,20130701,20130713,20130708,12497,1,SO61342,35.00
480,20130701,20130713,20130708,12497,1,SO61342,2.29
465,20130701,20130713,20130708,22672,1,SO61343,24.49
477,20130701,20130713,20130708,22672,1,SO61343,4.99
528,20130701,20130713,20130708,17816,1,SO61344,4.99
536,20130701,20130713,20130708,17816,1,SO61344,29.99
480,20130701,20130713,20130708,17816,1,SO61344,2.29
536,20130701,20130713,20130708,20135,1,SO61345,29.99
528,20130701,20130713,20130708,20135,1,SO61345,4.99
214,20130701,20130713,20130708,20135,1,SO61345,34.99
477,20130701,20130713,20130708,16293,1,SO61346,4.99
477,20130701,20130713,20130708,21816,1,SO61347,4.99
463,20130701,20130713,20130708,21816,1,SO61347,24.49
490,20130701,20130713,20130708,21816,1,SO61347,53.99
541,20130701,20130713,20130708,23919,1,SO61348,28.99
530,20130701,20130713,20130708,23919,1,SO61348,4.99
463,20130701,20130713,20130708,23919,1,SO61348,24.49
541,20130701,20130713,20130708,12563,1,SO61349,28.99
530,20130701,20130713,20130708,12563,1,SO61349,4.99
217,20130701,20130713,20130708,12563,1,SO61349,34.99
537,20130701,20130713,20130708,11280,1,SO61350,35.00
528,20130701,20130713,20130708,11280,1,SO61350,4.99
214,20130701,20130713,20130708,11280,1,SO61350,34.99
537,20130701,20130713,20130708,11201,1,SO61351,35.00
485,20130701,20130713,20130708,11201,1,SO61351,21.98
214,20130701,20130713,20130708,11201,1,SO61351,34.99
537,20130701,20130713,20130708,12135,1,SO61352,35.00
485,20130701,20130713,20130708,16717,1,SO61353,21.98
214,20130701,20130713,20130708,16717,1,SO61353,34.99
471,20130701,20130713,20130708,16717,1,SO61353,63.50
225,20130701,20130713,20130708,12611,1,SO61354,8.99
228,20130701,20130713,20130708,12563,1,SO61355,49.99
590,20130701,20130713,20130708,14580,1,SO61356,769.49
587,20130701,20130713,20130708,14581,1,SO61357,769.49
536,20130701,20130713,20130708,14581,1,SO61357,29.99
528,20130701,20130713,20130708,14581,1,SO61357,4.99
217,20130701,20130713,20130708,14581,1,SO61357,34.99
463,20130701,20130713,20130708,14581,1,SO61357,24.49
355,20130701,20130713,20130708,14456,1,SO61358,2319.99
485,20130701,20130713,20130708,14456,1,SO61358,21.98
472,20130701,20130713,20130708,14456,1,SO61358,63.50
355,20130701,20130713,20130708,14420,1,SO61359,2319.99
359,20130701,20130713,20130708,12041,1,SO61360,2294.99
528,20130701,20130713,20130708,12041,1,SO61360,4.99
537,20130701,20130713,20130708,12041,1,SO61360,35.00
222,20130701,20130713,20130708,12041,1,SO61360,34.99
237,20130701,20130713,20130708,12041,1,SO61360,49.99
384,20130701,20130713,20130708,25127,1,SO61361,1120.49
491,20130701,20130713,20130708,25127,1,SO61361,53.99
359,20130701,20130713,20130708,13648,1,SO61362,2294.99
480,20130701,20130713,20130708,13648,1,SO61362,2.29
570,20130701,20130713,20130708,29201,1,SO61363,742.35
477,20130701,20130713,20130708,29201,1,SO61363,4.99
479,20130701,20130713,20130708,29201,1,SO61363,8.99
562,20130701,20130713,20130708,24684,1,SO61364,2384.07
225,20130701,20130713,20130708,24684,1,SO61364,8.99
582,20130701,20130713,20130708,20683,1,SO61365,1700.99
214,20130701,20130713,20130708,20683,1,SO61365,34.99
564,20130701,20130713,20130708,14185,1,SO61366,2384.07
477,20130701,20130713,20130708,14185,1,SO61366,4.99
479,20130701,20130713,20130708,14185,1,SO61366,8.99
487,20130701,20130713,20130708,14185,1,SO61366,54.99
575,20130701,20130713,20130708,11099,1,SO61367,2384.07
477,20130701,20130713,20130708,11099,1,SO61367,4.99
479,20130701,20130713,20130708,11099,1,SO61367,8.99
489,20130701,20130713,20130708,11099,1,SO61367,53.99
576,20130701,20130713,20130708,11904,1,SO61368,2384.07
222,20130701,20130713,20130708,11904,1,SO61368,34.99
565,20130701,20130713,20130708,29084,1,SO61369,742.35
561,20130701,20130713,20130708,11464,1,SO61370,2384.07
214,20130701,20130713,20130708,11464,1,SO61370,34.99
606,20130701,20130713,20130708,27515,1,SO61371,539.99
484,20130702,20130714,20130709,12139,1,SO61372,7.95
478,20130702,20130714,20130709,11122,1,SO61373,9.99
217,20130702,20130714,20130709,13046,1,SO61374,34.99
217,20130702,20130714,20130709,13150,1,SO61375,34.99
484,20130702,20130714,20130709,13613,1,SO61376,7.95
225,20130702,20130714,20130709,18199,1,SO61377,8.99
225,20130702,20130714,20130709,18270,1,SO61378,8.99
378,20130702,20130714,20130709,16436,1,SO61379,2443.35
529,20130702,20130714,20130709,16436,1,SO61379,3.99
540,20130702,20130714,20130709,16436,1,SO61379,32.60
222,20130702,20130714,20130709,16436,1,SO61379,34.99
363,20130702,20130714,20130709,15927,1,SO61380,2294.99
537,20130702,20130714,20130709,15927,1,SO61380,35.00
480,20130702,20130714,20130709,15927,1,SO61380,2.29
363,20130702,20130714,20130709,12623,1,SO61381,2294.99
537,20130702,20130714,20130709,12623,1,SO61381,35.00
363,20130702,20130714,20130709,15697,1,SO61382,2294.99
485,20130702,20130714,20130709,15697,1,SO61382,21.98
478,20130702,20130714,20130709,15697,1,SO61382,9.99
477,20130702,20130714,20130709,15697,1,SO61382,4.99
357,20130702,20130714,20130709,14429,1,SO61383,2319.99
485,20130702,20130714,20130709,14429,1,SO61383,21.98
487,20130702,20130714,20130709,14429,1,SO61383,54.99
529,20130702,20130714,20130709,11086,1,SO61384,3.99
234,20130702,20130714,20130709,11086,1,SO61384,49.99
480,20130702,20130714,20130709,11262,1,SO61385,2.29
484,20130702,20130714,20130709,11262,1,SO61385,7.95
541,20130702,20130714,20130709,27609,1,SO61386,28.99
530,20130702,20130714,20130709,27609,1,SO61386,4.99
480,20130702,20130714,20130709,27609,2,SO61386,2.29
530,20130702,20130714,20130709,28253,1,SO61387,4.99
225,20130702,20130714,20130709,28253,1,SO61387,8.99
535,20130702,20130714,20130709,14265,1,SO61388,24.99
480,20130702,20130714,20130709,14265,1,SO61388,2.29
540,20130702,20130714,20130709,25194,1,SO61389,32.60
541,20130702,20130714,20130709,27458,1,SO61390,28.99
